200,224,1,0.6220851
200,315,0,0.6276064
200,45,0,0.5952644
200,0,1,0.5084934
200,90,0,0.6855927
200,180,1,0.5460777
200,135,0,0.6440048
200,270,1,0.5353127
200,270,1,0.4584389
200,45,0,0.5765877
200,180,2,0.7195511
200,135,0,0.8267212
200,315,1,0.4866943
200,0,1,0.5028305
200,90,1,0.5678101
200,270,3,0.56147
200,224,0,0.6640167
