200,0,2,0.5342588
200,135,3,0.5440378
200,180,0,0.6264782
200,45,0,0.5048676
200,90,0,0.5441475
200,224,1,0.3480568
200,315,2,0.4128876
200,270,0,0.3426895
200,270,1,0.4261742
200,135,1,0.5070953
200,270,3,0.3537598
200,90,0,0.4696121
200,180,2,0.5080948
200,0,0,0.3451004
200,224,3,0.5115891
200,315,1,0.4796906
200,45,2,0.4473114
